pth,label
anger/image0029633.jpg,anger
anger/image0029635.jpg,anger
anger/image0029638.jpg,anger
anger/image0029641.jpg,anger
anger/image0029651.jpg,anger
anger/image0029652.jpg,surprise
anger/image0029658.jpg,anger
anger/image0029663.jpg,sad
anger/image0029667.jpg,anger
anger/image0029673.jpg,disgust
anger/image0029674.jpg,disgust
anger/image0029677.jpg,disgust
anger/image0029679.jpg,anger
anger/image0029684.jpg,anger
anger/image0029689.jpg,anger
anger/image0029690.jpg,anger
anger/image0029696.jpg,disgust
anger/image0029700.jpg,anger
anger/image0029709.jpg,anger
anger/image0029714.jpg,anger
anger/image0029716.jpg,neutral
anger/image0029717.jpg,anger
anger/image0029719.jpg,anger
anger/image0029726.jpg,anger
anger/image0029729.jpg,anger
anger/image0029735.jpg,anger
anger/image0029753.jpg,anger
anger/image0029754.jpg,anger
anger/image0029761.jpg,anger
anger/image0029766.jpg,fear
anger/image0029768.jpg,anger
anger/image0029770.jpg,sad
anger/image0029773.jpg,anger
anger/image0029788.jpg,neutral
anger/image0029791.jpg,disgust
anger/image0029797.jpg,anger
anger/image0029801.jpg,anger
anger/image0029806.jpg,anger
anger/image0029810.jpg,sad
anger/image0029815.jpg,anger
anger/image0029817.jpg,sad
anger/image0029818.jpg,contempt
anger/image0029819.jpg,anger
anger/image0029830.jpg,anger
anger/image0029835.jpg,disgust
anger/image0029836.jpg,anger
anger/image0029843.jpg,anger
anger/image0029847.jpg,disgust
anger/image0029849.jpg,anger
anger/image0029853.jpg,anger
anger/image0029857.jpg,fear
anger/image0029860.jpg,contempt
anger/image0029864.jpg,anger
anger/image0029866.jpg,anger
anger/image0029880.jpg,anger
anger/image0029882.jpg,anger
anger/image0029885.jpg,neutral
anger/image0029892.jpg,disgust
anger/image0029894.jpg,anger
anger/image0029895.jpg,anger
anger/image0029896.jpg,anger
anger/image0029899.jpg,anger
anger/image0029902.jpg,anger
anger/image0029904.jpg,contempt
anger/image0029910.jpg,fear
anger/image0029923.jpg,fear
anger/image0029928.jpg,anger
anger/image0029930.jpg,anger
anger/image0029950.jpg,anger
anger/image0029959.jpg,anger
anger/image0029964.jpg,contempt
anger/image0029976.jpg,anger
anger/image0029977.jpg,neutral
anger/image0029982.jpg,contempt
anger/image0029990.jpg,fear
anger/image0030018.jpg,anger
anger/image0030019.jpg,fear
anger/image0030021.jpg,anger
anger/image0030022.jpg,anger
anger/image0030028.jpg,disgust
anger/image0030030.jpg,anger
anger/image0030032.jpg,anger
anger/image0030033.jpg,anger
anger/image0030037.jpg,anger
anger/image0030046.jpg,anger
anger/image0030048.jpg,disgust
anger/image0030051.jpg,fear
anger/image0030053.jpg,anger
anger/image0030061.jpg,anger
anger/image0030063.jpg,disgust
anger/image0030069.jpg,disgust
anger/image0030080.jpg,anger
anger/image0030083.jpg,anger
anger/image0030086.jpg,neutral
anger/image0030088.jpg,anger
anger/image0030094.jpg,fear
anger/image0030095.jpg,anger
anger/image0030102.jpg,neutral
anger/image0030107.jpg,disgust
anger/image0030109.jpg,anger
anger/image0030118.jpg,anger
anger/image0030119.jpg,anger
anger/image0030121.jpg,anger
anger/image0030124.jpg,anger
anger/image0030128.jpg,fear
anger/image0030130.jpg,neutral
anger/image0030136.jpg,fear
anger/image0030141.jpg,anger
anger/image0030142.jpg,anger
anger/image0030146.jpg,anger
anger/image0030154.jpg,disgust
anger/image0030155.jpg,anger
anger/image0030158.jpg,anger
anger/image0030162.jpg,anger
anger/image0030164.jpg,neutral
anger/image0030166.jpg,anger
anger/image0030169.jpg,contempt
anger/image0030171.jpg,anger
anger/image0030173.jpg,anger
anger/image0030182.jpg,anger
anger/image0030192.jpg,anger
anger/image0030197.jpg,fear
anger/image0030204.jpg,contempt
anger/image0030209.jpg,anger
anger/image0030215.jpg,neutral
anger/image0030216.jpg,anger
anger/image0030217.jpg,anger
anger/image0030223.jpg,disgust
anger/image0030227.jpg,anger
anger/image0030228.jpg,disgust
anger/image0030237.jpg,surprise
anger/image0030243.jpg,anger
anger/image0030257.jpg,anger
anger/image0030258.jpg,anger
anger/image0030260.jpg,neutral
anger/image0030265.jpg,anger
anger/image0030271.jpg,anger
anger/image0030272.jpg,anger
anger/image0030273.jpg,anger
anger/image0030277.jpg,surprise
anger/image0030283.jpg,anger
anger/image0030284.jpg,disgust
anger/image0030289.jpg,anger
anger/image0030292.jpg,anger
anger/image0030298.jpg,sad
anger/image0030300.jpg,fear
anger/image0030301.jpg,anger
anger/image0030304.jpg,anger
anger/image0030309.jpg,disgust
anger/image0030318.jpg,disgust
anger/image0030320.jpg,sad
anger/image0030322.jpg,anger
anger/image0030332.jpg,anger
anger/image0030334.jpg,neutral
anger/image0030338.jpg,anger
anger/image0030340.jpg,disgust
anger/image0030362.jpg,surprise
anger/image0030364.jpg,surprise
anger/image0030369.jpg,anger
anger/image0030374.jpg,anger
anger/image0030375.jpg,anger
anger/image0030382.jpg,disgust
anger/image0030392.jpg,anger
anger/image0030396.jpg,anger
anger/image0030401.jpg,anger
anger/image0030407.jpg,anger
anger/image0030410.jpg,anger
anger/image0030411.jpg,anger
anger/image0030417.jpg,anger
anger/image0030423.jpg,anger
anger/image0030424.jpg,anger
anger/image0030426.jpg,anger
anger/image0030429.jpg,surprise
anger/image0030435.jpg,anger
anger/image0030447.jpg,anger
anger/image0030450.jpg,anger
anger/image0030453.jpg,anger
anger/image0030458.jpg,anger
anger/image0030459.jpg,anger
anger/image0030465.jpg,anger
anger/image0030467.jpg,anger
anger/image0030468.jpg,anger
anger/image0030471.jpg,contempt
anger/image0030475.jpg,anger
anger/image0030476.jpg,anger
anger/image0030477.jpg,anger
anger/image0030480.jpg,neutral
anger/image0030483.jpg,anger
anger/image0030486.jpg,neutral
anger/image0030492.jpg,sad
anger/image0030493.jpg,contempt
anger/image0030497.jpg,anger
anger/image0030498.jpg,anger
anger/image0030499.jpg,anger
anger/image0030500.jpg,disgust
anger/image0030504.jpg,neutral
anger/image0030506.jpg,anger
anger/image0030510.jpg,anger
anger/image0030511.jpg,neutral
anger/image0030513.jpg,anger
anger/image0030517.jpg,anger
anger/image0030527.jpg,sad
anger/image0030532.jpg,anger
anger/image0030534.jpg,anger
anger/image0030535.jpg,anger
anger/image0030536.jpg,anger
anger/image0030538.jpg,anger
anger/image0030541.jpg,anger
anger/image0030543.jpg,neutral
anger/image0030546.jpg,anger
anger/image0030547.jpg,anger
anger/image0030553.jpg,disgust
anger/image0030560.jpg,anger
anger/image0030562.jpg,anger
anger/image0030564.jpg,anger
anger/image0030566.jpg,fear
anger/image0030570.jpg,sad
anger/image0030574.jpg,anger
anger/image0030575.jpg,anger
anger/image0030576.jpg,anger
anger/image0030581.jpg,contempt
anger/image0030583.jpg,anger
anger/image0030586.jpg,anger
anger/image0030587.jpg,anger
anger/image0030590.jpg,anger
anger/image0030595.jpg,anger
anger/image0030602.jpg,sad
anger/image0030604.jpg,anger
anger/image0030605.jpg,anger
anger/image0030610.jpg,anger
anger/image0030612.jpg,disgust
anger/image0030615.jpg,neutral
anger/image0030617.jpg,anger
anger/image0030618.jpg,anger
anger/image0030619.jpg,anger
anger/image0030624.jpg,anger
anger/image0030626.jpg,anger
anger/image0030628.jpg,anger
anger/image0030631.jpg,anger
anger/image0030632.jpg,fear
anger/image0030636.jpg,disgust
anger/image0030638.jpg,contempt
anger/image0030639.jpg,fear
anger/image0030640.jpg,neutral
anger/image0030642.jpg,anger
anger/image0030654.jpg,contempt
anger/image0030668.jpg,anger
anger/image0030669.jpg,anger
anger/image0030673.jpg,anger
anger/image0030675.jpg,anger
anger/image0030677.jpg,anger
anger/image0030679.jpg,anger
anger/image0030683.jpg,anger
anger/image0030688.jpg,anger
anger/image0030689.jpg,sad
anger/image0030690.jpg,anger
anger/image0030693.jpg,anger
anger/image0030695.jpg,anger
anger/image0030696.jpg,anger
anger/image0030702.jpg,surprise
anger/image0030706.jpg,anger
anger/image0030714.jpg,disgust
anger/image0030715.jpg,anger
anger/image0030718.jpg,disgust
anger/image0030719.jpg,anger
anger/image0030722.jpg,fear
anger/image0030725.jpg,anger
anger/image0030727.jpg,anger
anger/image0030731.jpg,anger
anger/image0030737.jpg,anger
anger/image0030739.jpg,anger
anger/image0030742.jpg,anger
anger/image0030745.jpg,disgust
anger/image0030746.jpg,disgust
anger/image0030747.jpg,anger
anger/image0030751.jpg,anger
anger/image0030763.jpg,anger
contempt/ffhq_1.png,contempt
contempt/ffhq_10.png,disgust
contempt/ffhq_100.png,happy
contempt/ffhq_101.png,disgust
contempt/ffhq_102.png,contempt
contempt/ffhq_103.png,sad
contempt/ffhq_104.png,contempt
contempt/ffhq_11.png,contempt
contempt/ffhq_12.png,neutral
contempt/ffhq_13.png,contempt
contempt/ffhq_14.png,contempt
contempt/ffhq_15.png,contempt
contempt/ffhq_17.png,disgust
contempt/ffhq_19.png,disgust
contempt/ffhq_20.png,contempt
contempt/ffhq_21.png,contempt
contempt/ffhq_22.png,contempt
contempt/ffhq_23.png,surprise
contempt/ffhq_24.png,anger
contempt/ffhq_25.png,surprise
contempt/ffhq_26.png,sad
contempt/ffhq_27.png,fear
contempt/ffhq_28.png,neutral
contempt/ffhq_3.png,disgust
contempt/ffhq_30.png,happy
contempt/ffhq_31.png,disgust
contempt/ffhq_32.png,contempt
contempt/ffhq_33.png,surprise
contempt/ffhq_34.png,contempt
contempt/ffhq_35.png,neutral
contempt/ffhq_36.png,disgust
contempt/ffhq_37.png,disgust
contempt/ffhq_38.png,surprise
contempt/ffhq_4.png,neutral
contempt/ffhq_40.png,anger
contempt/ffhq_41.png,surprise
contempt/ffhq_42.png,contempt
contempt/ffhq_44.png,disgust
contempt/ffhq_45.png,disgust
contempt/ffhq_46.png,contempt
contempt/ffhq_47.png,sad
contempt/ffhq_48.png,disgust
contempt/ffhq_49.png,disgust
contempt/ffhq_5.png,contempt
contempt/ffhq_51.png,contempt
contempt/ffhq_52.png,disgust
contempt/ffhq_53.png,disgust
contempt/ffhq_54.png,disgust
contempt/ffhq_55.png,contempt
contempt/ffhq_56.png,contempt
contempt/ffhq_57.png,anger
contempt/ffhq_58.png,contempt
contempt/ffhq_59.png,surprise
contempt/ffhq_6.png,disgust
contempt/ffhq_61.png,contempt
contempt/ffhq_62.png,disgust
contempt/ffhq_63.png,surprise
contempt/ffhq_64.png,anger
contempt/ffhq_65.png,surprise
contempt/ffhq_66.png,disgust
contempt/ffhq_67.png,contempt
contempt/ffhq_69.png,contempt
contempt/ffhq_7.png,disgust
contempt/ffhq_70.png,anger
contempt/ffhq_71.png,disgust
contempt/ffhq_72.png,neutral
contempt/ffhq_73.png,fear
contempt/ffhq_74.png,disgust
contempt/ffhq_75.png,surprise
contempt/ffhq_76.png,happy
contempt/ffhq_77.png,disgust
contempt/ffhq_78.png,surprise
contempt/ffhq_8.png,surprise
contempt/ffhq_81.png,fear
contempt/ffhq_82.png,contempt
contempt/ffhq_83.png,contempt
contempt/ffhq_84.png,contempt
contempt/ffhq_85.png,contempt
contempt/ffhq_86.png,contempt
contempt/ffhq_87.png,disgust
contempt/ffhq_88.png,disgust
contempt/ffhq_89.png,sad
contempt/ffhq_9.png,fear
contempt/ffhq_90.png,disgust
contempt/ffhq_91.png,contempt
contempt/ffhq_92.png,surprise
contempt/ffhq_93.png,happy
contempt/ffhq_94.png,happy
contempt/ffhq_95.png,happy
contempt/ffhq_96.png,anger
contempt/ffhq_98.png,contempt
contempt/ffhq_99.png,contempt
contempt/image0000094.jpg,disgust
contempt/image0000160.jpg,contempt
contempt/image0000337.jpg,happy
contempt/image0000999.jpg,contempt
contempt/image0001046.jpg,happy
contempt/image0001105.jpg,neutral
contempt/image0001151.jpg,contempt
contempt/image0001171.jpg,contempt
contempt/image0001261.jpg,contempt
contempt/image0001426.jpg,contempt
contempt/image0001548.jpg,contempt
contempt/image0001680.jpg,contempt
contempt/image0001761.jpg,contempt
contempt/image0001821.jpg,contempt
contempt/image0001944.jpg,contempt
contempt/image0001968.jpg,happy
contempt/image0002028.jpg,contempt
contempt/image0002044.jpg,contempt
contempt/image0002254.jpg,neutral
contempt/image0002270.jpg,happy
contempt/image0002334.jpg,contempt
contempt/image0002355.jpg,contempt
contempt/image0002431.jpg,fear
contempt/image0002529.jpg,surprise
contempt/image0003152.jpg,contempt
contempt/image0003171.jpg,neutral
contempt/image0003192.jpg,sad
contempt/image0003199.jpg,happy
contempt/image0003229.jpg,contempt
contempt/image0003243.jpg,happy
contempt/image0003252.jpg,happy
contempt/image0003550.jpg,contempt
contempt/image0003646.jpg,anger
contempt/image0003655.jpg,contempt
contempt/image0003677.jpg,anger
contempt/image0003810.jpg,contempt
contempt/image0003828.jpg,contempt
contempt/image0003929.jpg,surprise
contempt/image0003960.jpg,contempt
contempt/image0004082.jpg,happy
contempt/image0004358.jpg,contempt
contempt/image0004423.jpg,contempt
contempt/image0004466.jpg,contempt
contempt/image0004503.jpg,contempt
contempt/image0004513.jpg,contempt
contempt/image0004543.jpg,contempt
contempt/image0004625.jpg,neutral
contempt/image0004839.jpg,contempt
contempt/image0004892.jpg,anger
contempt/image0004905.jpg,contempt
contempt/image0005049.jpg,neutral
contempt/image0005168.jpg,contempt
contempt/image0005170.jpg,contempt
contempt/image0005326.jpg,contempt
contempt/image0005338.jpg,contempt
contempt/image0005344.jpg,contempt
contempt/image0005400.jpg,neutral
contempt/image0005444.jpg,happy
contempt/image0005446.jpg,contempt
contempt/image0005546.jpg,happy
contempt/image0005628.jpg,contempt
contempt/image0005748.jpg,contempt
contempt/image0005904.jpg,contempt
contempt/image0006153.jpg,contempt
contempt/image0006264.jpg,neutral
contempt/image0006329.jpg,contempt
contempt/image0006345.jpg,contempt
contempt/image0006546.jpg,contempt
contempt/image0006716.jpg,surprise
contempt/image0006798.jpg,neutral
contempt/image0006923.jpg,contempt
contempt/image0006942.jpg,contempt
contempt/image0006992.jpg,contempt
contempt/image0006995.jpg,anger
contempt/image0007160.jpg,happy
contempt/image0007173.jpg,contempt
contempt/image0007184.jpg,contempt
contempt/image0007465.jpg,neutral
contempt/image0007479.jpg,contempt
contempt/image0007615.jpg,contempt
contempt/image0007786.jpg,neutral
contempt/image0007838.jpg,contempt
contempt/image0008189.jpg,contempt
contempt/image0008252.jpg,contempt
contempt/image0008574.jpg,contempt
contempt/image0008617.jpg,neutral
contempt/image0008764.jpg,contempt
contempt/image0008880.jpg,contempt
contempt/image0009152.jpg,contempt
contempt/image0009385.jpg,contempt
contempt/image0009396.jpg,contempt
contempt/image0009576.jpg,happy
contempt/image0009655.jpg,happy
contempt/image0009706.jpg,contempt
contempt/image0009728.jpg,contempt
contempt/image0009953.jpg,anger
contempt/image0009988.jpg,contempt
contempt/image0010003.jpg,contempt
contempt/image0010118.jpg,sad
contempt/image0010166.jpg,contempt
contempt/image0010181.jpg,contempt
contempt/image0010235.jpg,contempt
contempt/image0010401.jpg,contempt
contempt/image0010493.jpg,contempt
contempt/image0010551.jpg,contempt
contempt/image0010638.jpg,anger
contempt/image0010819.jpg,happy
contempt/image0010841.jpg,contempt
contempt/image0010927.jpg,happy
contempt/image0011084.jpg,contempt
contempt/image0011103.jpg,sad
contempt/image0011115.jpg,contempt
contempt/image0011156.jpg,happy
contempt/image0011207.jpg,contempt
contempt/image0011376.jpg,happy
contempt/image0011460.jpg,contempt
contempt/image0011497.jpg,contempt
contempt/image0011688.jpg,contempt
contempt/image0011756.jpg,neutral
contempt/image0011791.jpg,contempt
contempt/image0011828.jpg,fear
contempt/image0011904.jpg,sad
contempt/image0011962.jpg,surprise
contempt/image0012167.jpg,contempt
contempt/image0012260.jpg,contempt
contempt/image0012347.jpg,contempt
contempt/image0012419.jpg,surprise
contempt/image0012472.jpg,contempt
contempt/image0012498.jpg,neutral
contempt/image0012524.jpg,surprise
contempt/image0012549.jpg,contempt
contempt/image0012592.jpg,contempt
contempt/image0012652.jpg,contempt
contempt/image0012700.jpg,happy
contempt/image0012729.jpg,contempt
contempt/image0012831.jpg,neutral
contempt/image0012871.jpg,contempt
contempt/image0012913.jpg,neutral
contempt/image0012949.jpg,happy
contempt/image0013076.jpg,contempt
contempt/image0013113.jpg,contempt
contempt/image0013115.jpg,contempt
contempt/image0013196.jpg,sad
contempt/image0013217.jpg,contempt
contempt/image0013228.jpg,neutral
contempt/image0013275.jpg,contempt
contempt/image0013280.jpg,contempt
contempt/image0013370.jpg,disgust
contempt/image0013393.jpg,neutral
contempt/image0013418.jpg,happy
contempt/image0013605.jpg,contempt
contempt/image0013639.jpg,contempt
contempt/image0013759.jpg,contempt
contempt/image0013765.jpg,surprise
contempt/image0013838.jpg,contempt
contempt/image0013842.jpg,contempt
contempt/image0013860.jpg,contempt
contempt/image0013889.jpg,contempt
contempt/image0013945.jpg,contempt
contempt/image0014032.jpg,contempt
contempt/image0014074.jpg,disgust
contempt/image0014086.jpg,disgust
contempt/image0014107.jpg,neutral
contempt/image0014112.jpg,contempt
contempt/image0014148.jpg,contempt
contempt/image0014190.jpg,neutral
contempt/image0014228.jpg,neutral
contempt/image0014242.jpg,anger
contempt/image0014245.jpg,contempt
contempt/image0014251.jpg,contempt
contempt/image0014390.jpg,contempt
contempt/image0014445.jpg,contempt
contempt/image0014466.jpg,anger
contempt/image0014656.jpg,contempt
contempt/image0014658.jpg,contempt
contempt/image0014668.jpg,neutral
contempt/image0014722.jpg,contempt
contempt/image0014737.jpg,contempt
contempt/image0014750.jpg,contempt
contempt/image0014817.jpg,neutral
contempt/image0014850.jpg,neutral
contempt/image0014877.jpg,contempt
contempt/image0014910.jpg,disgust
contempt/image0014993.jpg,contempt
contempt/image0015102.jpg,anger
contempt/image0015117.jpg,contempt
contempt/image0015173.jpg,contempt
contempt/image0015298.jpg,contempt
contempt/image0015417.jpg,anger
contempt/image0015511.jpg,contempt
contempt/image0015564.jpg,contempt
contempt/image0015576.jpg,surprise
contempt/image0015652.jpg,contempt
contempt/image0015900.jpg,neutral
contempt/image0015925.jpg,contempt
contempt/image0016024.jpg,surprise
contempt/image0016070.jpg,contempt
contempt/image0016145.jpg,contempt
contempt/image0016228.jpg,contempt
contempt/image0016239.jpg,contempt
contempt/image0016365.jpg,contempt
contempt/image0016373.jpg,contempt
contempt/image0016388.jpg,contempt
contempt/image0016393.jpg,contempt
contempt/image0016446.jpg,contempt
contempt/image0016452.jpg,contempt
contempt/image0016491.jpg,contempt
contempt/image0016540.jpg,neutral
contempt/image0016547.jpg,contempt
contempt/image0016738.jpg,contempt
contempt/image0016807.jpg,contempt
contempt/image0016838.jpg,contempt
contempt/image0016865.jpg,contempt
contempt/image0016888.jpg,contempt
contempt/image0016948.jpg,contempt
contempt/image0016951.jpg,contempt
contempt/image0017080.jpg,surprise
contempt/image0017158.jpg,contempt
contempt/image0017208.jpg,happy
contempt/image0017384.jpg,contempt
contempt/image0017397.jpg,contempt
contempt/image0017504.jpg,contempt
contempt/image0017537.jpg,happy
contempt/image0017554.jpg,contempt
contempt/image0017601.jpg,contempt
contempt/image0017622.jpg,contempt
contempt/image0017629.jpg,contempt
contempt/image0017633.jpg,contempt
contempt/image0017680.jpg,contempt
contempt/image0017699.jpg,contempt
contempt/image0017708.jpg,sad
contempt/image0017711.jpg,happy
contempt/image0017753.jpg,contempt
contempt/image0017841.jpg,contempt
contempt/image0017871.jpg,contempt
contempt/image0017889.jpg,contempt
contempt/image0017952.jpg,contempt
contempt/image0017957.jpg,contempt
contempt/image0017966.jpg,contempt
contempt/image0017968.jpg,contempt
contempt/image0018018.jpg,contempt
contempt/image0018022.jpg,contempt
contempt/image0018023.jpg,neutral
contempt/image0018041.jpg,contempt
contempt/image0018128.jpg,happy
contempt/image0018149.jpg,contempt
contempt/image0018198.jpg,contempt
contempt/image0018234.jpg,disgust
contempt/image0018249.jpg,contempt
contempt/image0018255.jpg,contempt
contempt/image0018290.jpg,contempt
contempt/image0018317.jpg,contempt
contempt/image0018332.jpg,contempt
contempt/image0018458.jpg,happy
contempt/image0018524.jpg,contempt
contempt/image0018539.jpg,contempt
contempt/image0018542.jpg,neutral
contempt/image0018556.jpg,contempt
contempt/image0018592.jpg,contempt
contempt/image0018607.jpg,contempt
contempt/image0018640.jpg,happy
contempt/image0018671.jpg,contempt
contempt/image0018676.jpg,contempt
contempt/image0018725.jpg,contempt
contempt/image0018777.jpg,contempt
contempt/image0018812.jpg,contempt
contempt/image0018841.jpg,surprise
contempt/image0018879.jpg,contempt
contempt/image0018960.jpg,contempt
contempt/image0018978.jpg,contempt
contempt/image0019015.jpg,contempt
contempt/image0019021.jpg,happy
contempt/image0019061.jpg,contempt
contempt/image0019109.jpg,contempt
contempt/image0019186.jpg,contempt
contempt/image0019199.jpg,happy
contempt/image0019201.jpg,contempt
contempt/image0019234.jpg,anger
contempt/image0019274.jpg,neutral
contempt/image0019290.jpg,anger
contempt/image0019296.jpg,contempt
contempt/image0019359.jpg,contempt
contempt/image0019377.jpg,contempt
contempt/image0019443.jpg,contempt
contempt/image0019462.jpg,contempt
contempt/image0019469.jpg,contempt
contempt/image0019538.jpg,contempt
contempt/image0019545.jpg,contempt
contempt/image0019559.jpg,neutral
contempt/image0019696.jpg,contempt
contempt/image0019739.jpg,disgust
contempt/image0019808.jpg,contempt
contempt/image0019919.jpg,contempt
contempt/image0020008.jpg,surprise
contempt/image0020025.jpg,contempt
contempt/image0020034.jpg,contempt
contempt/image0020055.jpg,contempt
contempt/image0020071.jpg,contempt
contempt/image0020080.jpg,contempt
contempt/image0020084.jpg,happy
contempt/image0020126.jpg,contempt
contempt/image0020127.jpg,contempt
contempt/image0020143.jpg,contempt
contempt/image0020163.jpg,contempt
contempt/image0020181.jpg,contempt
contempt/image0020242.jpg,contempt
contempt/image0020261.jpg,contempt
contempt/image0020298.jpg,contempt
contempt/image0020388.jpg,neutral
contempt/image0020400.jpg,happy
contempt/image0020421.jpg,neutral
contempt/image0020452.jpg,contempt
contempt/image0020480.jpg,neutral
contempt/image0020492.jpg,contempt
contempt/image0020581.jpg,contempt
contempt/image0020620.jpg,contempt
contempt/image0020647.jpg,anger
contempt/image0020667.jpg,contempt
contempt/image0020673.jpg,contempt
contempt/image0020693.jpg,contempt
contempt/image0020708.jpg,contempt
contempt/image0020791.jpg,happy
contempt/image0020800.jpg,contempt
contempt/image0020810.jpg,neutral
contempt/image0020865.jpg,contempt
contempt/image0020882.jpg,anger
contempt/image0020913.jpg,contempt
contempt/image0020934.jpg,disgust
contempt/image0020967.jpg,happy
contempt/image0020970.jpg,contempt
contempt/image0020971.jpg,contempt
contempt/image0021002.jpg,contempt
contempt/image0021012.jpg,contempt
contempt/image0021019.jpg,contempt
contempt/image0021030.jpg,happy
contempt/image0021060.jpg,contempt
contempt/image0021134.jpg,contempt
contempt/image0021186.jpg,contempt
contempt/image0021198.jpg,anger
contempt/image0021209.jpg,neutral
contempt/image0021231.jpg,sad
contempt/image0021257.jpg,neutral
contempt/image0021263.jpg,neutral
contempt/image0021282.jpg,contempt
contempt/image0021289.jpg,disgust
contempt/image0021302.jpg,contempt
contempt/image0021309.jpg,disgust
contempt/image0021333.jpg,contempt
contempt/image0021348.jpg,sad
contempt/image0021359.jpg,contempt
contempt/image0021415.jpg,disgust
contempt/image0021498.jpg,neutral
contempt/image0021528.jpg,anger
contempt/image0021568.jpg,neutral
contempt/image0021594.jpg,disgust
contempt/image0021636.jpg,contempt
contempt/image0021653.jpg,neutral
contempt/image0021681.jpg,neutral
contempt/image0021687.jpg,contempt
contempt/image0021815.jpg,contempt
contempt/image0021830.jpg,contempt
contempt/image0021864.jpg,happy
contempt/image0021879.jpg,happy
contempt/image0021892.jpg,contempt
contempt/image0021921.jpg,contempt
contempt/image0021935.jpg,sad
contempt/image0021985.jpg,contempt
contempt/image0022024.jpg,contempt
contempt/image0022063.jpg,contempt
contempt/image0022167.jpg,contempt
contempt/image0022259.jpg,contempt
contempt/image0022333.jpg,contempt
contempt/image0022400.jpg,sad
contempt/image0022429.jpg,neutral
contempt/image0022470.jpg,surprise
contempt/image0022494.jpg,contempt
contempt/image0022517.jpg,neutral
contempt/image0022538.jpg,contempt
contempt/image0022580.jpg,contempt
contempt/image0022646.jpg,sad
contempt/image0022658.jpg,contempt
contempt/image0022706.jpg,contempt
contempt/image0022726.jpg,contempt
contempt/image0022735.jpg,contempt
contempt/image0022798.jpg,anger
contempt/image0022812.jpg,contempt
contempt/image0022851.jpg,neutral
contempt/image0022883.jpg,contempt
contempt/image0023008.jpg,contempt
contempt/image0023043.jpg,contempt
contempt/image0023051.jpg,neutral
contempt/image0023140.jpg,contempt
contempt/image0023162.jpg,contempt
contempt/image0023165.jpg,contempt
contempt/image0023173.jpg,sad
contempt/image0023211.jpg,contempt
contempt/image0023251.jpg,contempt
contempt/image0023261.jpg,contempt
contempt/image0023283.jpg,contempt
contempt/image0023324.jpg,contempt
contempt/image0023386.jpg,contempt
contempt/image0023400.jpg,neutral
contempt/image0023414.jpg,contempt
contempt/image0023434.jpg,contempt
contempt/image0023436.jpg,contempt
contempt/image0023439.jpg,neutral
contempt/image0023445.jpg,contempt
contempt/image0023503.jpg,contempt
contempt/image0023589.jpg,disgust
contempt/image0023658.jpg,surprise
contempt/image0023740.jpg,contempt
contempt/image0023754.jpg,contempt
contempt/image0023772.jpg,neutral
contempt/image0023773.jpg,contempt
contempt/image0023814.jpg,anger
contempt/image0023822.jpg,anger
contempt/image0023868.jpg,neutral
contempt/image0023945.jpg,surprise
contempt/image0023966.jpg,surprise
contempt/image0024044.jpg,contempt
contempt/image0024081.jpg,disgust
contempt/image0024093.jpg,contempt
contempt/image0024192.jpg,contempt
contempt/image0024229.jpg,neutral
contempt/image0024346.jpg,contempt
contempt/image0024434.jpg,disgust
contempt/image0024472.jpg,neutral
contempt/image0024508.jpg,neutral
contempt/image0024509.jpg,contempt
contempt/image0024541.jpg,contempt
contempt/image0024549.jpg,contempt
contempt/image0024569.jpg,anger
contempt/image0024640.jpg,contempt
contempt/image0024653.jpg,contempt
contempt/image0024701.jpg,contempt
contempt/image0024746.jpg,happy
contempt/image0024780.jpg,contempt
contempt/image0024812.jpg,contempt
contempt/image0024850.jpg,contempt
contempt/image0024971.jpg,contempt
contempt/image0024973.jpg,neutral
contempt/image0025031.jpg,contempt
contempt/image0025041.jpg,contempt
contempt/image0025077.jpg,neutral
contempt/image0025153.jpg,neutral
contempt/image0025176.jpg,contempt
contempt/image0025232.jpg,contempt
contempt/image0025251.jpg,disgust
contempt/image0025274.jpg,surprise
contempt/image0025336.jpg,contempt
contempt/image0025343.jpg,contempt
contempt/image0025366.jpg,contempt
contempt/image0025398.jpg,contempt
contempt/image0025407.jpg,contempt
contempt/image0025418.jpg,contempt
contempt/image0025453.jpg,happy
contempt/image0025456.jpg,contempt
contempt/image0025462.jpg,anger
contempt/image0025475.jpg,surprise
contempt/image0025476.jpg,contempt
contempt/image0025505.jpg,contempt
contempt/image0025552.jpg,contempt
contempt/image0025584.jpg,contempt
contempt/image0025603.jpg,contempt
contempt/image0025815.jpg,contempt
contempt/image0025839.jpg,contempt
contempt/image0025844.jpg,contempt
contempt/image0025883.jpg,contempt
contempt/image0025935.jpg,contempt
contempt/image0025987.jpg,contempt
contempt/image0026047.jpg,contempt
contempt/image0026049.jpg,contempt
contempt/image0026077.jpg,disgust
contempt/image0026228.jpg,contempt
contempt/image0026243.jpg,contempt
contempt/image0026307.jpg,contempt
contempt/image0026353.jpg,neutral
contempt/image0026362.jpg,disgust
contempt/image0026370.jpg,contempt
contempt/image0026388.jpg,contempt
contempt/image0026400.jpg,contempt
contempt/image0026414.jpg,contempt
contempt/image0026439.jpg,contempt
contempt/image0026471.jpg,contempt
contempt/image0026497.jpg,contempt
contempt/image0026636.jpg,contempt
contempt/image0026640.jpg,neutral
contempt/image0026644.jpg,contempt
